Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Country,State,City,Product_Category,Product_Subcategory,Product_Name,Sales_Amount,Quantity,Discount,Profit,Payment_Mode,Sales_Channel,Sales_Rep
ORD0490,2025-02-25,CUST0490,Nandini Virk,West,India,Gujarat,Ahmedabad,Sports,Fitness Equipment,Fitness Equipment Model 292,78398,2,0,18491.36,UPI,Offline,Chaaya Pradhan
ORD0491,2025-06-16,CUST0491,Kiaan Pant,North,India,Delhi,Dwarka,Electronics,Laptop,Laptop Model 116,60006,2,5,5214.22,Credit Card,Offline,Ekansh Rau
ORD0492,2025-01-08,CUST0492,Leela Sant,East,India,West Bengal,Kolkata,Electronics,Camera,Camera Model 134,84889,4,5,13705.5,UPI,Offline,Nihal Taneja
ORD0493,2024-05-29,CUST0493,Gavin Subramaniam,North,India,Punjab,Amritsar,Electronics,Laptop,Laptop Model 703,52942,3,5,11027.1,UPI,Online,Veda Mahajan
ORD0494,2025-12-01,CUST0494,Qushi Kar,West,India,Gujarat,Surat,Electronics,Laptop,Laptop Model 343,9824,4,15,2252.26,UPI,Online,Baghyawati Chaudhari
ORD0495,2024-04-06,CUST0495,Urmi Doctor,West,India,Gujarat,Vadodara,Electronics,Laptop,Laptop Model 905,68969,3,5,6288.5,Debit Card,Online,Kamya Mammen
ORD0496,2025-11-22,CUST0496,Matthew Buch,South,India,Andhra Pradesh,Guntur,Electronics,Headphones,Headphones Model 135,25639,2,10,3078.84,Debit Card,Offline,Raagini Dani
ORD0497,2024-11-10,CUST0497,Lakshmi Sura,South,India,Kerala,Kochi,Home & Kitchen,Furniture,Furniture Model 215,91761,5,15,15550.5,UPI,Offline,Triya Mani
ORD0498,2024-07-19,CUST0498,Rachit Apte,North,India,Delhi,Rohini,Sports,Accessories,Accessories Model 448,74177,2,15,7057.92,UPI,Offline,Vasana Parsa
ORD0499,2024-08-02,CUST0499,Avi Shukla,South,India,Karnataka,Bangalore,Fashion,Clothing,Clothing Model 364,96805,3,15,18736.08,UPI,Offline,Indrajit Shan
ORD0500,2025-09-04,CUST0500,Varsha Ramachandran,West,India,Gujarat,Ahmedabad,Sports,Accessories,Accessories Model 427,23569,4,0,1250.55,UPI,Online,Nilima Palan
ORD0501,2024-08-05,CUST0501,Utkarsh Barman,South,India,Kerala,Kochi,Electronics,Laptop,Laptop Model 192,15604,4,0,1288.86,UPI,Offline,Priya Shukla
ORD0502,2024-12-19,CUST0502,Sneha Lalla,South,India,Karnataka,Mysore,Sports,Fitness Equipment,Fitness Equipment Model 726,36678,5,5,2820.2,Debit Card,Online,Riya Divan
ORD0503,2025-06-28,CUST0503,Bhavini Butala,North,India,Haryana,Panipat,Sports,Fitness Equipment,Fitness Equipment Model 452,96874,3,5,7116.72,Debit Card,Online,Naksh Sarin
ORD0504,2024-11-12,CUST0504,Madhavi Nagy,East,India,West Bengal,Darjeeling,Electronics,Mobile,Mobile Model 965,70404,2,0,4064.77,Debit Card,Offline,Wahab Sahota
ORD0505,2025-05-06,CUST0505,Ronith Kale,East,India,Odisha,Rourkela,Sports,Fitness Equipment,Fitness Equipment Model 109,51233,3,15,6639.57,Debit Card,Online,Faras Srivastava
ORD0506,2025-02-25,CUST0506,Yochana Reddy,South,India,Kerala,Kozhikode,Sports,Sportswear,Sportswear Model 292,49340,3,0,5778.12,Debit Card,Online,Gagan Deo
ORD0507,2024-06-23,CUST0507,Krishna Lanka,East,India,Odisha,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment Model 986,85782,3,5,15166.52,Debit Card,Online,Peter Shenoy
ORD0508,2024-12-06,CUST0508,Christopher Dave,South,India,Karnataka,Mysore,Fashion,Clothing,Clothing Model 357,35616,2,10,5121.23,Debit Card,Online,Wriddhish Nair
ORD0509,2025-07-31,CUST0509,Vasatika Kohli,North,India,Uttar Pradesh,Noida,Home & Kitchen,Furniture,Furniture Model 926,69790,5,0,11639.79,Credit Card,Online,Akshay Aurora
ORD0510,2025-02-03,CUST0510,Ekanta Bhatt,West,India,Rajasthan,Udaipur,Electronics,Laptop,Laptop Model 746,11599,2,5,1926.78,Debit Card,Offline,Pranit Mammen
ORD0511,2025-10-01,CUST0511,Neel Devi,West,India,Goa,Panaji,Fashion,Clothing,Clothing Model 508,50930,2,15,10500.47,Credit Card,Online,Triya Mishra
ORD0512,2025-10-06,CUST0512,Rachit Buch,East,India,Jharkhand,Ranchi,Electronics,Camera,Camera Model 575,11526,5,0,842.62,Debit Card,Offline,Advika Sandal
ORD0513,2024-02-14,CUST0513,Kalpit Wason,North,India,Uttar Pradesh,Lucknow,Electronics,Camera,Camera Model 491,31445,5,15,7347.08,Credit Card,Online,Oeshi Cheema
ORD0514,2024-08-17,CUST0514,Devansh Varty,South,India,Andhra Pradesh,Guntur,Sports,Accessories,Accessories Model 289,99802,3,0,13845.48,Debit Card,Offline,William Shetty
ORD0515,2025-02-20,CUST0515,Gayathri Samra,South,India,Karnataka,Mysore,Sports,Fitness Equipment,Fitness Equipment Model 184,82617,3,0,14759.4,UPI,Offline,Neha Pradhan
ORD0516,2024-04-22,CUST0516,Jairaj Goda,West,India,Maharashtra,Mumbai,Electronics,Laptop,Laptop Model 197,18070,2,5,3121.67,Credit Card,Offline,Geetika Rout
ORD0517,2025-11-19,CUST0517,Dalbir Badami,South,India,Kerala,Thiruvananthapuram,Fashion,Accessories,Accessories Model 892,57209,1,15,8697.93,Debit Card,Offline,Alexander Rattan
ORD0518,2024-01-27,CUST0518,Januja Kashyap,East,India,Bihar,Bhagalpur,Fashion,Accessories,Accessories Model 968,3719,4,10,597.41,UPI,Offline,Abeer Zacharia
ORD0519,2025-09-29,CUST0519,Aarini Garg,East,India,Jharkhand,Ranchi,Electronics,Laptop,Laptop Model 883,33683,5,5,2993.54,Debit Card,Online,Ekani Andra
ORD0520,2024-04-30,CUST0520,Ikshita Doshi,North,India,Haryana,Panipat,Home & Kitchen,Furniture,Furniture Model 950,96024,5,15,15466.12,UPI,Online,Ishwar Shenoy
ORD0521,2024-10-31,CUST0521,Qasim Vora,North,India,Delhi,Dwarka,Home & Kitchen,Appliances,Appliances Model 328,61561,4,0,7029.44,UPI,Offline,Nidhi Sarraf
ORD0522,2025-11-27,CUST0522,Anamika Mand,East,India,Odisha,Rourkela,Sports,Sportswear,Sportswear Model 479,77187,4,5,8748.66,Credit Card,Online,Advay Dutt
ORD0523,2024-09-29,CUST0523,Neha Manne,East,India,Jharkhand,Dhanbad,Sports,Fitness Equipment,Fitness Equipment Model 740,18780,3,5,1726.77,UPI,Online,Omaja Comar
ORD0524,2025-06-10,CUST0524,Netra Srinivas,North,India,Haryana,Faridabad,Electronics,Mobile,Mobile Model 472,60191,4,5,5216.71,UPI,Offline,Mitesh Batra
ORD0525,2025-11-01,CUST0525,Pallavi Patil,East,India,Bihar,Gaya,Sports,Accessories,Accessories Model 594,95988,2,0,5818.91,Debit Card,Online,Karan Nazareth
ORD0526,2025-11-28,CUST0526,Abhimanyu Bath,West,India,Rajasthan,Udaipur,Fashion,Accessories,Accessories Model 627,46866,3,5,3094.99,Debit Card,Online,Ryan Dyal
ORD0527,2025-05-26,CUST0527,Aayush Goel,West,India,Goa,Vasco da Gama,Electronics,Camera,Camera Model 841,86818,3,0,14352.57,Debit Card,Offline,Hardik Kapadia
ORD0528,2024-08-30,CUST0528,Vaishnavi Maharaj,North,India,Uttar Pradesh,Noida,Sports,Fitness Equipment,Fitness Equipment Model 511,29316,4,15,5421.65,UPI,Online,Niharika Dara
ORD0529,2025-08-25,CUST0529,Ranveer Dora,East,India,West Bengal,Kolkata,Home & Kitchen,Appliances,Appliances Model 444,91705,2,0,18212.85,Debit Card,Online,Madhavi Butala
ORD0530,2025-09-08,CUST0530,Vihaan Malhotra,North,India,Haryana,Panipat,Fashion,Clothing,Clothing Model 257,6234,4,10,499.35,Debit Card,Online,Madhav Sankaran
ORD0531,2025-07-18,CUST0531,Deepa Devi,East,India,Odisha,Cuttack,Sports,Accessories,Accessories Model 503,67561,2,15,13936.71,UPI,Online,Shravya Malhotra
ORD0532,2024-08-18,CUST0532,Anika Kalla,East,India,Jharkhand,Ranchi,Home & Kitchen,Furniture,Furniture Model 256,52192,3,0,11270.8,Debit Card,Online,Ekbal Bhatia
ORD0533,2024-02-10,CUST0533,Shivansh Ramaswamy,East,India,Odisha,Cuttack,Sports,Fitness Equipment,Fitness Equipment Model 663,72598,2,0,15182.88,Credit Card,Online,Rajata Bhagat
ORD0534,2024-04-11,CUST0534,Sathvik Sundaram,East,India,Jharkhand,Ranchi,Home & Kitchen,Appliances,Appliances Model 636,28297,4,15,3337.7,Credit Card,Online,Rajeshri Guha
ORD0535,2024-10-26,CUST0535,Wishi Thakur,North,India,Haryana,Gurgaon,Home & Kitchen,Furniture,Furniture Model 164,99373,3,10,8825.6,UPI,Online,Bhanumati Palla
ORD0536,2025-11-15,CUST0536,Farhan Majumdar,South,India,Kerala,Thiruvananthapuram,Electronics,Laptop,Laptop Model 647,25525,1,15,4530.39,Debit Card,Offline,Jackson Suri
ORD0537,2025-09-22,CUST0537,Ekaraj Apte,West,India,Gujarat,Ahmedabad,Sports,Accessories,Accessories Model 626,31890,4,10,3197.17,Debit Card,Offline,Jack Tak
ORD0538,2024-12-12,CUST0538,Odika Bahri,South,India,Andhra Pradesh,Guntur,Fashion,Footwear,Footwear Model 896,1397,2,5,224.71,Debit Card,Offline,Jeevika Bakshi
ORD0539,2025-11-08,CUST0539,Udarsh Gour,South,India,Kerala,Thiruvananthapuram,Fashion,Accessories,Accessories Model 156,35540,4,10,6577.86,Debit Card,Offline,Prisha Gupta
ORD0540,2024-10-18,CUST0540,Jeremiah Chowdhury,West,India,Maharashtra,Mumbai,Electronics,Mobile,Mobile Model 244,26013,2,10,2152.59,Credit Card,Offline,Chanchal Varkey
ORD0541,2024-11-19,CUST0541,Hemang Keer,West,India,Rajasthan,Jodhpur,Sports,Accessories,Accessories Model 384,2343,2,15,343.18,UPI,Offline,Yashawini Palla
ORD0542,2024-11-07,CUST0542,Tripti Bir,West,India,Goa,Vasco da Gama,Fashion,Accessories,Accessories Model 331,74082,5,10,13202.23,Debit Card,Offline,Garima Balan
ORD0543,2024-03-28,CUST0543,Amruta Sura,West,India,Maharashtra,Pune,Fashion,Clothing,Clothing Model 440,80155,4,5,6900.28,Debit Card,Offline,Saumya Khanna
ORD0544,2024-08-31,CUST0544,Leela Sachdev,North,India,Haryana,Panipat,Sports,Fitness Equipment,Fitness Equipment Model 197,35180,5,15,2367.75,Debit Card,Online,Viraj Raja
ORD0545,2024-06-10,CUST0545,Vaishnavi Kale,South,India,Karnataka,Mysore,Fashion,Clothing,Clothing Model 318,69495,3,10,8491.02,Debit Card,Offline,Reyansh Kulkarni
ORD0546,2025-01-22,CUST0546,Xalak Jani,North,India,Delhi,Dwarka,Sports,Sportswear,Sportswear Model 666,97420,2,15,9216.43,Credit Card,Offline,Jagvi Venkataraman
ORD0547,2025-04-25,CUST0547,Ladli Gill,North,India,Delhi,Rohini,Sports,Sportswear,Sportswear Model 340,68949,4,0,7115.09,Credit Card,Offline,Sai Das
ORD0548,2024-09-04,CUST0548,Hitesh Chana,South,India,Tamil Nadu,Chennai,Sports,Fitness Equipment,Fitness Equipment Model 416,18569,5,15,4442.64,Debit Card,Online,Amol Gour
ORD0549,2024-09-09,CUST0549,Aarini Parekh,East,India,Bihar,Gaya,Home & Kitchen,Cookware,Cookware Model 152,85014,5,0,18274.56,Debit Card,Offline,Wishi Ghosh
ORD0550,2024-02-25,CUST0550,Vrishti Sane,West,India,Goa,Vasco da Gama,Electronics,Laptop,Laptop Model 648,42463,1,10,5956.64,Debit Card,Online,Zansi Menon
ORD0551,2024-11-25,CUST0551,Samuel Murty,East,India,Jharkhand,Dhanbad,Home & Kitchen,Cookware,Cookware Model 374,33170,5,15,7068.85,Debit Card,Offline,Fiyaz Bhardwaj
ORD0552,2025-10-07,CUST0552,Yoshita Gole,West,India,Gujarat,Vadodara,Sports,Sportswear,Sportswear Model 125,35557,1,5,4751.09,Credit Card,Online,Xavier Iyer
ORD0553,2025-08-12,CUST0553,Manthan Dutta,East,India,Jharkhand,Ranchi,Fashion,Accessories,Accessories Model 967,15134,3,15,3579.1,Credit Card,Offline,Shivani Bir
ORD0554,2024-11-30,CUST0554,Yatan Dhillon,South,India,Andhra Pradesh,Guntur,Home & Kitchen,Cookware,Cookware Model 885,81109,1,15,9934.17,Credit Card,Online,Shivansh Pau
ORD0555,2025-03-24,CUST0555,Samaksh Master,West,India,Gujarat,Ahmedabad,Sports,Sportswear,Sportswear Model 859,97676,5,10,21957.43,Credit Card,Offline,Frederick Nadkarni
ORD0556,2025-10-28,CUST0556,Aachal Nair,North,India,Punjab,Amritsar,Fashion,Accessories,Accessories Model 863,99539,4,10,21087.7,UPI,Offline,Mitali Wadhwa
ORD0557,2025-08-14,CUST0557,Qadim Nazareth,East,India,Bihar,Gaya,Sports,Sportswear,Sportswear Model 169,2366,1,5,479.9,Credit Card,Online,Janya Ganguly
ORD0558,2025-12-01,CUST0558,Ekiya Padmanabhan,East,India,West Bengal,Kolkata,Fashion,Footwear,Footwear Model 912,65914,4,5,13365.94,Debit Card,Online,Aarnav Bhatia
ORD0559,2024-10-19,CUST0559,Vritti Kannan,North,India,Punjab,Ludhiana,Electronics,Camera,Camera Model 328,59737,5,0,8325.28,Debit Card,Online,Faris Garg
ORD0560,2025-01-24,CUST0560,Fiyaz Chaudry,East,India,Bihar,Gaya,Sports,Fitness Equipment,Fitness Equipment Model 705,48356,3,5,8388.74,Debit Card,Online,Hemang Gour
ORD0561,2025-11-07,CUST0561,Agastya Kunda,West,India,Gujarat,Ahmedabad,Home & Kitchen,Furniture,Furniture Model 676,82625,4,0,6343.79,UPI,Offline,Jacob Chaudhari
ORD0562,2024-05-26,CUST0562,Falan Chand,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Furniture,Furniture Model 569,16472,2,5,3382.71,UPI,Online,Rachit Palan
ORD0563,2025-06-27,CUST0563,Wyatt Misra,South,India,Karnataka,Mangalore,Sports,Fitness Equipment,Fitness Equipment Model 126,61479,2,10,13543.62,Debit Card,Online,Dhriti Bandi
ORD0564,2025-12-17,CUST0564,Unni Dugar,North,India,Uttar Pradesh,Kanpur,Home & Kitchen,Furniture,Furniture Model 229,6463,2,5,1303.36,Debit Card,Online,Irya Memon
ORD0565,2025-07-26,CUST0565,Edhitha Cheema,West,India,Gujarat,Surat,Fashion,Footwear,Footwear Model 145,77698,5,0,5610.92,Credit Card,Online,Triveni Sood
ORD0566,2024-06-10,CUST0566,Ojasvi Hayre,North,India,Delhi,New Delhi,Fashion,Clothing,Clothing Model 589,6402,1,15,1174.45,Credit Card,Online,Qabil Singh
ORD0567,2025-07-03,CUST0567,Yashodhara Sharaf,East,India,West Bengal,Kolkata,Electronics,Headphones,Headphones Model 458,25403,2,10,1663.5,UPI,Offline,Omkaar Rajan
ORD0568,2025-04-05,CUST0568,Gagan Bava,South,India,Kerala,Kozhikode,Electronics,Headphones,Headphones Model 516,35156,1,0,4467.46,Credit Card,Online,Varsha Subramanian
ORD0569,2025-04-11,CUST0569,Samarth Luthra,South,India,Andhra Pradesh,Guntur,Fashion,Footwear,Footwear Model 618,22778,4,15,4174.99,Credit Card,Offline,Eshana Suresh
ORD0570,2024-04-24,CUST0570,Radha Ahluwalia,North,India,Uttar Pradesh,Noida,Electronics,Camera,Camera Model 321,75166,1,15,16365.57,Debit Card,Offline,Hardik Ganguly
ORD0571,2025-12-28,CUST0571,Sanya Atwal,South,India,Kerala,Kochi,Electronics,Headphones,Headphones Model 292,23906,2,5,2651.48,Credit Card,Online,Zaitra Prabhu
ORD0572,2025-12-19,CUST0572,Aayush Purohit,East,India,Jharkhand,Jamshedpur,Home & Kitchen,Appliances,Appliances Model 411,24531,1,0,4927.74,UPI,Offline,Alka Mani
ORD0573,2025-04-04,CUST0573,Qadim Loke,South,India,Karnataka,Mysore,Home & Kitchen,Cookware,Cookware Model 802,94782,4,5,8373.36,UPI,Online,Kamala Rao
ORD0574,2024-09-25,CUST0574,Jatin Lad,East,India,Jharkhand,Jamshedpur,Home & Kitchen,Furniture,Furniture Model 469,27169,5,0,2853.53,Debit Card,Online,Charles Mahal
ORD0575,2024-09-11,CUST0575,Charles Sem,West,India,Rajasthan,Jodhpur,Fashion,Clothing,Clothing Model 269,68039,4,5,3493.84,Credit Card,Online,Girik Hayer
ORD0576,2025-10-28,CUST0576,Damini Sidhu,North,India,Punjab,Jalandhar,Sports,Sportswear,Sportswear Model 412,15218,2,0,1958.35,Debit Card,Online,Avni Sinha
ORD0577,2024-11-13,CUST0577,Widisha Pathak,East,India,Jharkhand,Jamshedpur,Electronics,Camera,Camera Model 347,88055,5,15,15291.8,Debit Card,Online,Chatresh Yadav
ORD0578,2025-07-06,CUST0578,Sara Sathe,West,India,Rajasthan,Jodhpur,Electronics,Headphones,Headphones Model 157,73096,4,10,8579.19,Credit Card,Online,Ryan Tara
ORD0579,2024-04-20,CUST0579,Rachit Agrawal,South,India,Karnataka,Bangalore,Electronics,Laptop,Laptop Model 310,50455,2,0,3679.71,UPI,Online,Yashodhara Buch
ORD0580,2025-05-01,CUST0580,Lucky Chaudhari,South,India,Karnataka,Mangalore,Electronics,Headphones,Headphones Model 346,59353,1,5,5750.09,Debit Card,Online,Nidra Bakshi
ORD0581,2024-06-19,CUST0581,Forum Chakrabarti,North,India,Delhi,Rohini,Electronics,Headphones,Headphones Model 732,22731,1,0,4401.93,UPI,Offline,Yutika Rajan
ORD0582,2024-03-27,CUST0582,Arjun Khosla,East,India,West Bengal,Darjeeling,Fashion,Clothing,Clothing Model 344,81491,1,15,14014.25,Debit Card,Offline,Lavanya Saran
ORD0583,2025-07-04,CUST0583,Umang Issac,North,India,Punjab,Jalandhar,Electronics,Mobile,Mobile Model 865,14099,4,10,2082.66,Debit Card,Offline,Bhavika Dora
ORD0584,2024-08-05,CUST0584,Unnati Datta,East,India,Jharkhand,Dhanbad,Electronics,Headphones,Headphones Model 165,71475,4,0,14028.75,UPI,Offline,Lipika Bajwa
ORD0585,2024-06-29,CUST0585,Quincy Dugar,North,India,Haryana,Gurgaon,Sports,Sportswear,Sportswear Model 682,79361,1,5,19616.93,Debit Card,Offline,Hritik Karnik
ORD0586,2024-06-08,CUST0586,Simon Sharma,East,India,West Bengal,Kolkata,Fashion,Clothing,Clothing Model 894,35841,2,5,4854.61,Credit Card,Offline,Varsha Anand
ORD0587,2024-11-19,CUST0587,Yash Lad,North,India,Uttar Pradesh,Noida,Fashion,Accessories,Accessories Model 428,71842,5,10,17529.23,Credit Card,Online,Yashoda Cherian
ORD0588,2025-08-13,CUST0588,Tanay Nayar,North,India,Punjab,Amritsar,Electronics,Laptop,Laptop Model 186,75621,4,0,11572.06,Credit Card,Online,Jeet Baral
ORD0589,2025-01-15,CUST0589,Mugdha Chanda,North,India,Punjab,Jalandhar,Fashion,Footwear,Footwear Model 220,14543,1,10,3612.72,Credit Card,Offline,Mohini Hayre
ORD0590,2025-02-22,CUST0590,Jalsa Sani,West,India,Maharashtra,Pune,Electronics,Camera,Camera Model 625,9629,3,10,711.89,Debit Card,Online,Manbir Patla
ORD0591,2024-08-19,CUST0591,Ansh Datta,South,India,Kerala,Kozhikode,Home & Kitchen,Appliances,Appliances Model 278,35774,1,5,3575.24,Debit Card,Offline,Gabriel Ganesan
ORD0592,2025-02-26,CUST0592,Sanaya Sharma,East,India,Bihar,Patna,Home & Kitchen,Cookware,Cookware Model 818,75144,2,0,9614.69,Credit Card,Online,Gagan Sankar
ORD0593,2024-05-13,CUST0593,Charles Issac,North,India,Delhi,New Delhi,Home & Kitchen,Cookware,Cookware Model 184,67915,3,5,14150.58,UPI,Offline,Ishaan Bhagat
ORD0594,2025-08-08,CUST0594,Widisha Chaudry,South,India,Karnataka,Mangalore,Electronics,Mobile,Mobile Model 446,32276,2,15,3045.25,Debit Card,Online,Udant Buch
ORD0595,2024-08-01,CUST0595,Balveer Kala,North,India,Punjab,Ludhiana,Home & Kitchen,Furniture,Furniture Model 884,81606,5,0,17609.8,UPI,Online,Urvi Barman
ORD0596,2025-11-17,CUST0596,Jeevika Padmanabhan,East,India,Odisha,Bhubaneswar,Electronics,Mobile,Mobile Model 562,69109,3,15,6390.11,UPI,Online,Yatan Nadig
ORD0597,2025-08-31,CUST0597,Avni Choudhry,South,India,Karnataka,Mangalore,Electronics,Headphones,Headphones Model 398,33922,5,0,5257.35,UPI,Offline,Udyati Sibal
ORD0598,2025-09-04,CUST0598,Teerth Tata,South,India,Andhra Pradesh,Guntur,Fashion,Accessories,Accessories Model 832,42178,1,10,10406.47,Credit Card,Online,Sanaya Sur
ORD0599,2025-02-13,CUST0599,Pooja Chopra,North,India,Haryana,Faridabad,Fashion,Footwear,Footwear Model 409,98145,2,15,9079.33,UPI,Online,Advik Mandal
ORD0600,2024-11-04,CUST0600,Nirja Ganesan,South,India,Karnataka,Mysore,Electronics,Headphones,Headphones Model 989,96664,5,15,9997.33,Credit Card,Online,Jonathan Chand
ORD0601,2024-02-19,CUST0601,Manya Khare,West,India,Maharashtra,Nagpur,Electronics,Laptop,Laptop Model 421,42193,4,10,7154.41,Debit Card,Online,Janya Jani
ORD0602,2024-09-03,CUST0602,Jasmit Bir,North,India,Delhi,New Delhi,Electronics,Laptop,Laptop Model 104,52109,2,10,13013.57,Credit Card,Online,Anita Aurora
ORD0603,2024-09-21,CUST0603,Ria Mistry,West,India,Goa,Panaji,Electronics,Camera,Camera Model 113,60908,2,5,10150.56,UPI,Offline,Isha Saini
ORD0604,2025-08-09,CUST0604,Ekani Dash,West,India,Goa,Panaji,Home & Kitchen,Furniture,Furniture Model 514,52689,1,5,11343.09,UPI,Offline,Ekalinga Doctor
ORD0605,2025-09-23,CUST0605,Aayush Palan,East,India,West Bengal,Siliguri,Electronics,Mobile,Mobile Model 629,69712,5,10,16891.2,UPI,Online,Vivaan Oak
ORD0606,2025-09-24,CUST0606,Nimrat Lala,North,India,Uttar Pradesh,Lucknow,Sports,Accessories,Accessories Model 245,29942,4,10,5554.39,UPI,Online,Rehaan Dugar
ORD0607,2024-03-22,CUST0607,Mohini Bhandari,West,India,Goa,Margao,Electronics,Camera,Camera Model 785,58098,2,10,12895.88,Credit Card,Offline,Laksh Hans
ORD0608,2025-05-01,CUST0608,Lajita Reddy,South,India,Karnataka,Bangalore,Home & Kitchen,Furniture,Furniture Model 318,56345,1,10,9784.99,Credit Card,Online,Nandini Iyengar
ORD0609,2024-10-17,CUST0609,Aishani Kulkarni,South,India,Andhra Pradesh,Vijayawada,Sports,Sportswear,Sportswear Model 868,38268,2,10,2276.71,UPI,Offline,Ranbir Borde
ORD0610,2024-01-22,CUST0610,Ansh Maharaj,East,India,Bihar,Gaya,Home & Kitchen,Appliances,Appliances Model 290,88556,5,5,5536.97,Credit Card,Online,Thomas Jha
ORD0611,2024-05-10,CUST0611,Anita Rajagopalan,East,India,West Bengal,Siliguri,Fashion,Footwear,Footwear Model 335,71822,5,15,14963.12,UPI,Offline,Nikita Aurora
ORD0612,2024-07-06,CUST0612,Charan Tak,West,India,Goa,Margao,Fashion,Accessories,Accessories Model 878,28293,2,0,2226.53,UPI,Online,Yashica Bedi
ORD0613,2025-06-28,CUST0613,Laksh Misra,West,India,Gujarat,Ahmedabad,Electronics,Laptop,Laptop Model 517,12327,2,10,1352.8,Debit Card,Offline,Nidra Kuruvilla
ORD0614,2024-01-28,CUST0614,Manya Iyer,North,India,Haryana,Panipat,Fashion,Clothing,Clothing Model 145,12197,4,15,2635.34,UPI,Offline,Advay Narayanan
ORD0615,2025-02-26,CUST0615,Chaman Kalla,West,India,Maharashtra,Nagpur,Fashion,Clothing,Clothing Model 192,96277,3,15,21829.5,Credit Card,Offline,Shivani Setty
ORD0616,2024-08-22,CUST0616,Aradhana Virk,South,India,Kerala,Thiruvananthapuram,Fashion,Accessories,Accessories Model 210,36625,2,0,7587.59,Debit Card,Offline,Rachit Master
ORD0617,2024-06-29,CUST0617,Amol Bhatia,East,India,West Bengal,Siliguri,Electronics,Mobile,Mobile Model 355,22937,2,15,4558.28,UPI,Online,Udarsh Varma
ORD0618,2024-09-11,CUST0618,Chaman Basu,North,India,Uttar Pradesh,Noida,Home & Kitchen,Cookware,Cookware Model 581,32705,3,10,1759.32,UPI,Offline,Hemangini Sengupta
ORD0619,2025-04-17,CUST0619,Jagdish Bawa,North,India,Delhi,Dwarka,Sports,Sportswear,Sportswear Model 441,29091,2,15,6935.32,UPI,Offline,Gabriel Nigam
ORD0620,2024-02-29,CUST0620,Naksh Ghosh,North,India,Haryana,Faridabad,Home & Kitchen,Cookware,Cookware Model 606,45478,3,10,10032.95,Debit Card,Offline,Chandani Mittal
ORD0621,2025-12-18,CUST0621,Jasmit Krish,East,India,Jharkhand,Dhanbad,Fashion,Accessories,Accessories Model 916,95754,2,0,19152.09,Debit Card,Online,Garima Mital
ORD0622,2024-06-01,CUST0622,Ria Mani,East,India,West Bengal,Siliguri,Home & Kitchen,Furniture,Furniture Model 964,53865,4,15,10346.36,UPI,Online,Diya Chanda
ORD0623,2024-11-04,CUST0623,Jack Malhotra,West,India,Goa,Vasco da Gama,Fashion,Accessories,Accessories Model 345,35943,3,15,5262.04,Credit Card,Offline,Anay Narayan
